date,rank,change,sing_id,subject,singer,rank_out_term,play_in_term,listen_in_term,play_total,listen_total
2019/12/16/7,10,1,89688529,십이월 이십오일의 고백,정승환,1,5317.0,250.0,4928422,1044467
2019/12/16/8,10,-,89688529,십이월 이십오일의 고백,정승환,1,14529.0,871.0,4942951,1045338
2019/12/16/9,10,-,89688529,십이월 이십오일의 고백,정승환,1,20160.0,1270.0,4963111,1046608
2019/12/16/10,10,-,89688529,십이월 이십오일의 고백,정승환,1,13745.0,838.0,4976856,1047446
2019/12/16/11,10,-,89688529,십이월 이십오일의 고백,정승환,1,13022.0,885.0,4989878,1048331
2019/12/16/12,10,-,89688529,십이월 이십오일의 고백,정승환,1,12347.0,867.0,5002225,1049198
2019/12/16/13,9,1,89688529,십이월 이십오일의 고백,정승환,1,12521.0,827.0,5014746,1050025
2019/12/16/14,9,-,89688529,십이월 이십오일의 고백,정승환,1,13376.0,948.0,5028122,1050973
2019/12/16/15,9,-,89688529,십이월 이십오일의 고백,정승환,1,13602.0,882.0,5041724,1051855
2019/12/16/16,9,-,89688529,십이월 이십오일의 고백,정승환,1,13618.0,877.0,5055342,1052732
2019/12/16/17,10,1,89688529,십이월 이십오일의 고백,정승환,1,14155.0,923.0,5069497,1053655
2019/12/16/18,10,-,89688529,십이월 이십오일의 고백,정승환,1,15620.0,948.0,5085117,1054603
2019/12/16/19,10,-,89688529,십이월 이십오일의 고백,정승환,1,17911.0,1186.0,5103028,1055789
2019/12/16/20,10,-,89688529,십이월 이십오일의 고백,정승환,1,14882.0,996.0,5117910,1056785
2019/12/16/21,10,-,89688529,십이월 이십오일의 고백,정승환,1,12727.0,804.0,5130637,1057589
2019/12/16/22,10,-,89688529,십이월 이십오일의 고백,정승환,1,11574.0,691.0,5142211,1058280
2019/12/16/23,10,-,89688529,십이월 이십오일의 고백,정승환,1,10788.0,643.0,5152999,1058923
2019/12/17/0,8,2,89688529,십이월 이십오일의 고백,정승환,1,9424.0,633.0,5162423,1059556
2019/12/17/1,8,-,89688529,십이월 이십오일의 고백,정승환,1,6961.0,367.0,5169384,1059923
2019/12/17/2,8,-,89688529,십이월 이십오일의 고백,정승환,1,5570.0,283.0,5174954,1060206
2019/12/17/3,8,-,89688529,십이월 이십오일의 고백,정승환,1,4351.0,204.0,5179305,1060410
2019/12/17/4,8,-,89688529,십이월 이십오일의 고백,정승환,1,3502.0,155.0,5182807,1060565
2019/12/17/5,8,-,89688529,십이월 이십오일의 고백,정승환,1,3075.0,126.0,5185882,1060691
2019/12/17/6,8,-,89688529,십이월 이십오일의 고백,정승환,1,3163.0,128.0,5189045,1060819
2019/12/17/7,5,3,89688529,십이월 이십오일의 고백,정승환,1,5566.0,376.0,5194611,1061195
2019/12/17/8,7,2,89688529,십이월 이십오일의 고백,정승환,1,14263.0,877.0,5208874,1062072
2019/12/17/9,9,2,89688529,십이월 이십오일의 고백,정승환,1,20582.0,1304.0,5229456,1063376
2019/12/17/10,9,-,89688529,십이월 이십오일의 고백,정승환,1,14581.0,1099.0,5244037,1064475
2019/12/17/11,10,1,89688529,십이월 이십오일의 고백,정승환,1,12465.0,874.0,5256502,1065349
2019/12/17/12,10,-,89688529,십이월 이십오일의 고백,정승환,1,11677.0,818.0,5268179,1066167
2019/12/17/13,10,-,89688529,십이월 이십오일의 고백,정승환,1,11997.0,748.0,5280176,1066915
2019/12/17/14,10,-,89688529,십이월 이십오일의 고백,정승환,1,12583.0,806.0,5292759,1067721
2019/12/17/15,10,-,89688529,십이월 이십오일의 고백,정승환,1,13550.0,949.0,5306309,1068670
2019/12/17/16,10,-,89688529,십이월 이십오일의 고백,정승환,1,12654.0,825.0,5318963,1069495
2019/12/17/17,10,-,89688529,십이월 이십오일의 고백,정승환,1,13295.0,851.0,5332258,1070346
2019/12/17/18,10,-,89688529,십이월 이십오일의 고백,정승환,1,14571.0,908.0,5346829,1071254
2019/12/17/19,11,1,89688529,십이월 이십오일의 고백,정승환,1,16735.0,1021.0,5363564,1072275
2019/12/17/20,10,1,89688529,십이월 이십오일의 고백,정승환,1,13605.0,808.0,5377169,1073083
2019/12/17/21,11,1,89688529,십이월 이십오일의 고백,정승환,1,11770.0,739.0,5388939,1073822
2019/12/17/22,11,-,89688529,십이월 이십오일의 고백,정승환,1,10581.0,587.0,5399520,1074409
2019/12/17/23,12,1,89688529,십이월 이십오일의 고백,정승환,1,9989.0,537.0,5409509,1074946
2019/12/18/0,9,3,89688529,십이월 이십오일의 고백,정승환,1,8883.0,526.0,5418392,1075472
2019/12/18/1,10,1,89688529,십이월 이십오일의 고백,정승환,1,6640.0,394.0,5425032,1075866
2019/12/18/2,10,1,89688529,십이월 이십오일의 고백,정승환,1,5123.0,239.0,5430155,1076105
2019/12/18/3,10,1,89688529,십이월 이십오일의 고백,정승환,1,4131.0,155.0,5434286,1076260
2019/12/18/4,10,1,89688529,십이월 이십오일의 고백,정승환,1,3299.0,148.0,5437585,1076408
2019/12/18/5,10,1,89688529,십이월 이십오일의 고백,정승환,1,2759.0,121.0,5440344,1076529
2019/12/18/6,10,1,89688529,십이월 이십오일의 고백,정승환,1,2857.0,114.0,5443201,1076643
2019/12/18/7,8,2,89688529,십이월 이십오일의 고백,정승환,1,5113.0,341.0,5448314,1076984
2019/12/18/8,11,3,89688529,십이월 이십오일의 고백,정승환,1,12178.0,707.0,5460492,1077691
2019/12/18/9,11,-,89688529,십이월 이십오일의 고백,정승환,1,18240.0,1062.0,5478732,1078753
2019/12/18/10,10,1,89688529,십이월 이십오일의 고백,정승환,1,12543.0,818.0,5491275,1079571
2019/12/18/11,11,1,89688529,십이월 이십오일의 고백,정승환,1,12604.0,876.0,5503879,1080447
2019/12/18/12,11,-,89688529,십이월 이십오일의 고백,정승환,1,11776.0,828.0,5515655,1081275
2019/12/18/13,11,-,89688529,십이월 이십오일의 고백,정승환,1,11520.0,795.0,5527175,1082070
2019/12/18/14,11,-,89688529,십이월 이십오일의 고백,정승환,1,12231.0,782.0,5539406,1082852
2019/12/18/15,11,-,89688529,십이월 이십오일의 고백,정승환,1,12615.0,794.0,5552021,1083646
2019/12/18/16,11,-,89688529,십이월 이십오일의 고백,정승환,1,12703.0,793.0,5564724,1084439
2019/12/18/17,11,-,89688529,십이월 이십오일의 고백,정승환,1,12980.0,792.0,5577704,1085231
2019/12/18/18,11,-,89688529,십이월 이십오일의 고백,정승환,1,14606.0,871.0,5592310,1086102
2019/12/18/19,11,-,89688529,십이월 이십오일의 고백,정승환,1,16883.0,1075.0,5609193,1087177
2019/12/18/20,11,-,89688529,십이월 이십오일의 고백,정승환,1,13421.0,832.0,5622614,1088009
2019/12/18/21,11,-,89688529,십이월 이십오일의 고백,정승환,1,11062.0,659.0,5633676,1088668
2019/12/18/22,11,-,89688529,십이월 이십오일의 고백,정승환,1,10289.0,594.0,5643965,1089262
2019/12/18/23,11,-,89688529,십이월 이십오일의 고백,정승환,1,10235.0,583.0,5654200,1089845
2019/12/19/0,12,1,89688529,십이월 이십오일의 고백,정승환,1,8301.0,452.0,5662501,1090297
2019/12/19/1,11,1,89688529,십이월 이십오일의 고백,정승환,1,6136.0,305.0,5668637,1090602
2019/12/19/2,11,1,89688529,십이월 이십오일의 고백,정승환,1,4910.0,238.0,5673547,1090840
2019/12/19/3,11,1,89688529,십이월 이십오일의 고백,정승환,1,3968.0,180.0,5677515,1091020
2019/12/19/4,11,1,89688529,십이월 이십오일의 고백,정승환,1,3103.0,127.0,5680618,1091147
2019/12/19/5,11,1,89688529,십이월 이십오일의 고백,정승환,1,2714.0,91.0,5683332,1091238
2019/12/19/6,11,1,89688529,십이월 이십오일의 고백,정승환,1,2817.0,99.0,5686149,1091337
2019/12/19/7,10,1,89688529,십이월 이십오일의 고백,정승환,1,4345.0,189.0,5690494,1091526
2019/12/19/8,10,-,89688529,십이월 이십오일의 고백,정승환,1,10980.0,553.0,5701474,1092079
2019/12/19/9,11,1,89688529,십이월 이십오일의 고백,정승환,1,17953.0,1103.0,5719427,1093182
2019/12/19/10,11,-,89688529,십이월 이십오일의 고백,정승환,1,12623.0,833.0,5732050,1094015
2019/12/19/11,11,-,89688529,십이월 이십오일의 고백,정승환,1,12030.0,742.0,5744080,1094757
2019/12/19/12,11,-,89688529,십이월 이십오일의 고백,정승환,1,11630.0,750.0,5755710,1095507
2019/12/19/13,11,-,89688529,십이월 이십오일의 고백,정승환,1,11693.0,765.0,5767403,1096272
2019/12/19/14,11,-,89688529,십이월 이십오일의 고백,정승환,1,11937.0,763.0,5779340,1097035
2019/12/19/15,13,2,89688529,십이월 이십오일의 고백,정승환,1,12154.0,731.0,5791494,1097766
2019/12/19/16,12,1,89688529,십이월 이십오일의 고백,정승환,1,12211.0,737.0,5803705,1098503
2019/12/19/17,12,-,89688529,십이월 이십오일의 고백,정승환,1,12523.0,773.0,5816228,1099276
2019/12/19/18,12,-,89688529,십이월 이십오일의 고백,정승환,1,13938.0,769.0,5830166,1100045
2019/12/19/19,13,1,89688529,십이월 이십오일의 고백,정승환,1,15746.0,861.0,5845912,1100906
2019/12/19/20,13,-,89688529,십이월 이십오일의 고백,정승환,1,12659.0,731.0,5858571,1101637
2019/12/19/21,13,-,89688529,십이월 이십오일의 고백,정승환,1,10547.0,601.0,5869118,1102238
2019/12/19/22,13,-,89688529,십이월 이십오일의 고백,정승환,1,9726.0,524.0,5878844,1102762
2019/12/19/23,11,2,89688529,십이월 이십오일의 고백,정승환,1,9831.0,609.0,5888675,1103371
2019/12/20/0,11,-,89688529,십이월 이십오일의 고백,정승환,1,8159.0,442.0,5896834,1103813
2019/12/20/1,11,-,89688529,십이월 이십오일의 고백,정승환,1,6221.0,335.0,5903055,1104148
2019/12/20/2,11,-,89688529,십이월 이십오일의 고백,정승환,1,4746.0,235.0,5907801,1104383
2019/12/20/3,11,-,89688529,십이월 이십오일의 고백,정승환,1,3814.0,160.0,5911615,1104543
2019/12/20/4,11,-,89688529,십이월 이십오일의 고백,정승환,1,3032.0,121.0,5914647,1104664
2019/12/20/5,11,-,89688529,십이월 이십오일의 고백,정승환,1,2644.0,93.0,5917291,1104757
2019/12/20/6,11,-,89688529,십이월 이십오일의 고백,정승환,1,2695.0,108.0,5919986,1104865
2019/12/20/7,13,2,89688529,십이월 이십오일의 고백,정승환,1,4224.0,163.0,5924210,1105028
2019/12/20/8,13,-,89688529,십이월 이십오일의 고백,정승환,1,10012.0,477.0,5934222,1105505
2019/12/20/9,11,2,89688529,십이월 이십오일의 고백,정승환,1,15797.0,855.0,5950019,1106360
2019/12/20/10,11,-,89688529,십이월 이십오일의 고백,정승환,1,11646.0,639.0,5961665,1106999
2019/12/20/11,11,-,89688529,십이월 이십오일의 고백,정승환,1,11865.0,714.0,5973530,1107713
2019/12/20/12,11,-,89688529,십이월 이십오일의 고백,정승환,1,11689.0,775.0,5985219,1108488
2019/12/20/13,12,1,89688529,십이월 이십오일의 고백,정승환,0,,,-,-
2019/12/20/14,13,1,89688529,십이월 이십오일의 고백,정승환,2,23742.0,1482.0,6008961,1109970
2019/12/20/15,13,-,89688529,십이월 이십오일의 고백,정승환,1,12457.0,790.0,6021418,1110760
2019/12/20/16,13,-,89688529,십이월 이십오일의 고백,정승환,1,12603.0,713.0,6034021,1111473
2019/12/20/17,13,-,89688529,십이월 이십오일의 고백,정승환,1,13243.0,771.0,6047264,1112244
2019/12/20/18,13,-,89688529,십이월 이십오일의 고백,정승환,1,14694.0,851.0,6061958,1113095
2019/12/20/19,13,-,89688529,십이월 이십오일의 고백,정승환,1,16885.0,996.0,6078843,1114091
2019/12/20/20,13,-,89688529,십이월 이십오일의 고백,정승환,1,14176.0,819.0,6093019,1114910
2019/12/20/21,13,-,89688529,십이월 이십오일의 고백,정승환,1,11117.0,624.0,6104136,1115534
2019/12/20/22,13,-,89688529,십이월 이십오일의 고백,정승환,1,9312.0,534.0,6113448,1116068
2019/12/20/23,13,-,89688529,십이월 이십오일의 고백,정승환,1,8264.0,512.0,6121712,1116580
2020/01/09/0,28,1,89688529,십이월 이십오일의 고백,정승환,1,3936.0,149.0,9108969,1259869
2020/01/09/1,26,2,89688529,십이월 이십오일의 고백,정승환,1,3199.0,134.0,9112168,1260003
2020/01/09/2,26,2,89688529,십이월 이십오일의 고백,정승환,1,2709.0,88.0,9114877,1260091
2020/01/09/3,26,2,89688529,십이월 이십오일의 고백,정승환,1,2150.0,61.0,9117027,1260152
2020/01/09/4,26,2,89688529,십이월 이십오일의 고백,정승환,1,1886.0,60.0,9118913,1260212
2020/01/09/5,26,2,89688529,십이월 이십오일의 고백,정승환,1,1652.0,46.0,9120565,1260258
2020/01/09/6,26,2,89688529,십이월 이십오일의 고백,정승환,1,1630.0,46.0,9122195,1260304
2020/01/09/7,30,4,89688529,십이월 이십오일의 고백,정승환,1,2248.0,68.0,9124443,1260372
2020/01/09/8,25,5,89688529,십이월 이십오일의 고백,정승환,1,4572.0,142.0,9129015,1260514
2020/01/09/9,29,4,89688529,십이월 이십오일의 고백,정승환,1,6962.0,227.0,9135977,1260741
2020/01/09/10,28,1,89688529,십이월 이십오일의 고백,정승환,1,5348.0,209.0,9141325,1260950
2020/01/09/11,28,-,89688529,십이월 이십오일의 고백,정승환,1,5890.0,212.0,9147215,1261162
2020/01/09/12,29,1,89688529,십이월 이십오일의 고백,정승환,1,6483.0,238.0,9153698,1261400
2020/01/09/13,27,2,89688529,십이월 이십오일의 고백,정승환,1,6382.0,217.0,9160080,1261617
2020/01/09/14,27,-,89688529,십이월 이십오일의 고백,정승환,1,6515.0,235.0,9166595,1261852
2020/01/09/15,26,1,89688529,십이월 이십오일의 고백,정승환,1,6828.0,259.0,9173423,1262111
2020/01/09/16,25,1,89688529,십이월 이십오일의 고백,정승환,1,7146.0,270.0,9180569,1262381
2020/01/09/17,26,1,89688529,십이월 이십오일의 고백,정승환,1,7300.0,275.0,9187869,1262656
2020/01/09/18,26,-,89688529,십이월 이십오일의 고백,정승환,1,7582.0,259.0,9195451,1262915
2020/01/09/19,30,4,89688529,십이월 이십오일의 고백,정승환,1,8725.0,342.0,9204176,1263257
2020/01/09/20,28,2,89688529,십이월 이십오일의 고백,정승환,1,7143.0,283.0,9211319,1263540
2020/01/09/21,31,3,89688529,십이월 이십오일의 고백,정승환,1,5917.0,204.0,9217236,1263744
2020/01/09/22,31,-,89688529,십이월 이십오일의 고백,정승환,1,5063.0,171.0,9222299,1263915
2020/01/09/23,30,1,89688529,십이월 이십오일의 고백,정승환,1,4476.0,160.0,9226775,1264075
2020/01/10/0,32,2,89688529,십이월 이십오일의 고백,정승환,1,3585.0,138.0,9230360,1264213
2020/01/10/1,31,1,89688529,십이월 이십오일의 고백,정승환,1,2989.0,109.0,9233349,1264322
2020/01/10/2,31,1,89688529,십이월 이십오일의 고백,정승환,1,2572.0,79.0,9235921,1264401
2020/01/10/3,31,1,89688529,십이월 이십오일의 고백,정승환,1,2129.0,62.0,9238050,1264463
2020/01/10/4,31,1,89688529,십이월 이십오일의 고백,정승환,1,1745.0,57.0,9239795,1264520
2020/01/10/5,31,1,89688529,십이월 이십오일의 고백,정승환,1,1532.0,41.0,9241327,1264561
2020/01/10/6,31,1,89688529,십이월 이십오일의 고백,정승환,1,1554.0,35.0,9242881,1264596
2020/01/10/7,22,9,89688529,십이월 이십오일의 고백,정승환,1,2155.0,65.0,9245036,1264661
2020/01/10/8,30,8,89688529,십이월 이십오일의 고백,정승환,1,4387.0,140.0,9249423,1264801
2020/01/10/9,28,2,89688529,십이월 이십오일의 고백,정승환,1,6746.0,256.0,9256169,1265057
2020/01/10/10,28,-,89688529,십이월 이십오일의 고백,정승환,1,5213.0,180.0,9261382,1265237
2020/01/10/11,28,-,89688529,십이월 이십오일의 고백,정승환,1,5732.0,191.0,9267114,1265428
2020/01/10/12,29,1,89688529,십이월 이십오일의 고백,정승환,1,6553.0,216.0,9273667,1265644
2020/01/10/13,27,2,89688529,십이월 이십오일의 고백,정승환,1,6463.0,209.0,9280130,1265853
2020/01/10/14,34,7,89688529,십이월 이십오일의 고백,정승환,1,6414.0,231.0,9286544,1266084
2020/01/10/15,26,8,89688529,십이월 이십오일의 고백,정승환,1,6878.0,243.0,9293422,1266327
2020/01/10/16,28,2,89688529,십이월 이십오일의 고백,정승환,1,6965.0,262.0,9300387,1266589
2020/01/10/17,25,3,89688529,십이월 이십오일의 고백,정승환,1,7039.0,250.0,9307426,1266839
2020/01/10/18,28,3,89688529,십이월 이십오일의 고백,정승환,1,8103.0,327.0,9315529,1267166
2020/01/10/19,29,1,89688529,십이월 이십오일의 고백,정승환,1,9175.0,360.0,9324704,1267526
2020/01/10/20,28,1,89688529,십이월 이십오일의 고백,정승환,1,7821.0,271.0,9332525,1267797
2020/01/10/21,32,4,89688529,십이월 이십오일의 고백,정승환,1,6138.0,253.0,9338663,1268050
2020/01/10/22,30,2,89688529,십이월 이십오일의 고백,정승환,1,5061.0,198.0,9343724,1268248
2020/01/10/23,29,1,89688529,십이월 이십오일의 고백,정승환,1,4311.0,164.0,9348035,1268412
2020/01/11/0,32,3,89688529,십이월 이십오일의 고백,정승환,1,3674.0,140.0,9351709,1268552
2020/01/11/1,27,5,89688529,십이월 이십오일의 고백,정승환,1,3010.0,117.0,9354719,1268669
2020/01/11/2,27,5,89688529,십이월 이십오일의 고백,정승환,1,2659.0,93.0,9357378,1268762
2020/01/11/3,27,5,89688529,십이월 이십오일의 고백,정승환,1,2298.0,83.0,9359676,1268845
2020/01/11/4,27,5,89688529,십이월 이십오일의 고백,정승환,1,1927.0,69.0,9361603,1268914
2020/01/11/5,27,5,89688529,십이월 이십오일의 고백,정승환,1,1653.0,47.0,9363256,1268961
2020/01/11/6,27,5,89688529,십이월 이십오일의 고백,정승환,1,1565.0,46.0,9364821,1269007
2020/01/11/7,30,3,89688529,십이월 이십오일의 고백,정승환,1,1762.0,52.0,9366583,1269059
2020/01/11/8,25,5,89688529,십이월 이십오일의 고백,정승환,1,2339.0,71.0,9368922,1269130
2020/01/11/9,32,7,89688529,십이월 이십오일의 고백,정승환,1,3380.0,120.0,9372302,1269250
2020/01/11/10,27,5,89688529,십이월 이십오일의 고백,정승환,1,4491.0,169.0,9376793,1269419
2020/01/11/11,27,-,89688529,십이월 이십오일의 고백,정승환,1,5653.0,232.0,9382446,1269651
2020/01/11/12,28,1,89688529,십이월 이십오일의 고백,정승환,1,6901.0,275.0,9389347,1269926
2020/01/11/13,25,3,89688529,십이월 이십오일의 고백,정승환,1,7278.0,305.0,9396625,1270231
2020/01/11/14,27,2,89688529,십이월 이십오일의 고백,정승환,1,7198.0,340.0,9403823,1270571
2020/01/11/15,28,1,89688529,십이월 이십오일의 고백,정승환,1,7338.0,329.0,9411161,1270900
2020/01/11/16,28,-,89688529,십이월 이십오일의 고백,정승환,1,7355.0,339.0,9418516,1271239
2020/01/11/17,30,2,89688529,십이월 이십오일의 고백,정승환,1,7357.0,295.0,9425873,1271534
2020/01/11/18,28,2,89688529,십이월 이십오일의 고백,정승환,1,7276.0,331.0,9433149,1271865
2020/01/11/19,30,2,89688529,십이월 이십오일의 고백,정승환,1,6944.0,264.0,9440093,1272129
2020/01/11/20,30,-,89688529,십이월 이십오일의 고백,정승환,1,5891.0,260.0,9445984,1272389
2020/01/11/21,28,2,89688529,십이월 이십오일의 고백,정승환,1,5136.0,211.0,9451120,1272600
2020/01/11/22,33,5,89688529,십이월 이십오일의 고백,정승환,1,4481.0,169.0,9455601,1272769
2020/01/11/23,31,2,89688529,십이월 이십오일의 고백,정승환,1,3850.0,168.0,9459451,1272937
2020/01/12/0,28,3,89688529,십이월 이십오일의 고백,정승환,1,3403.0,104.0,9462854,1273041
2020/01/12/1,32,4,89688529,십이월 이십오일의 고백,정승환,1,2881.0,115.0,9465735,1273156
2020/01/12/2,32,4,89688529,십이월 이십오일의 고백,정승환,1,2480.0,111.0,9468215,1273267
2020/01/12/3,32,4,89688529,십이월 이십오일의 고백,정승환,1,2012.0,57.0,9470227,1273324
2020/01/12/4,32,4,89688529,십이월 이십오일의 고백,정승환,1,1798.0,63.0,9472025,1273387
2020/01/12/5,32,4,89688529,십이월 이십오일의 고백,정승환,1,1514.0,49.0,9473539,1273436
2020/01/12/6,32,4,89688529,십이월 이십오일의 고백,정승환,1,1367.0,40.0,9474906,1273476
2020/01/12/7,37,5,89688529,십이월 이십오일의 고백,정승환,1,1515.0,39.0,9476421,1273515
2020/01/12/8,34,3,89688529,십이월 이십오일의 고백,정승환,1,1666.0,39.0,9478087,1273554
2020/01/12/9,31,3,89688529,십이월 이십오일의 고백,정승환,1,2125.0,59.0,9480212,1273613
2020/01/12/10,29,2,89688529,십이월 이십오일의 고백,정승환,1,3022.0,107.0,9483234,1273720
