sing_id,subject,singer,앨범 종류,발매일,장르,스타일,기획사,유통사
89602842,어른이 된다는 건 (겨울왕국 2),이장원,OST,2019.11.15,댄스/팝,어드벤처,Walt Disney Records,유니버설뮤직코리아
89181622,We don't talk together (Feat. 기리보이) (Prod. by SUGA),헤이즈 (Heize),싱글,2019.07.07,댄스/팝,알앤비,Stone Music Entertainment / Studio blu,지니뮤직
89269039,서툰 이별을 하려해 (Feat. 전상근),윤토벤 (YounToven),싱글,2019.08.01,인디,발라드,Andante : M (안단테엠),주식회사 사운드리퍼블리카
89254459,I HOPE,강다니엘,EP(미니),2019.07.25,댄스/팝,댄스 팝,KONNECT ENTERTAINMENT,Sony Music
88732247,별 보러 갈래?,볼빨간사춘기,EP(미니),2019.04.02,인디,포크 팝,쇼파르뮤직,NHN벅스
89497749,Gravity,태연 (TAEYEON),정규,2019.10.28,댄스/팝,발라드,SM ENTERTAINMENT,Dreamus
89497740,Here I Am,태연 (TAEYEON),정규,2019.10.28,댄스/팝,발라드,SM ENTERTAINMENT,Dreamus
87360263,Havana (Feat. Young Thug),Camila Cabello,정규,2018.01.12,팝,팝,Syco Music/Epic,Sony Music
89316718,음파음파 (Umpah Umpah),Red Velvet (레드벨벳),EP(미니),2019.08.20,댄스/팝,댄스 팝,SM ENTERTAINMENT,Dreamus
85448749,Love Yourself,Justin Bieber,정규,2016.01.22,팝,팝,Fitspo Music,(주)뮤직트리엔터테인먼트
86978777,Stay,Zedd & Alessia Cara,정규,2017.05.19,팝,팝,Sunfly Music Group Ltd,플럭서스
89255590,가라사대,BewhY (비와이),정규,2019.07.25,랩/힙합,랩,Dejavu Group,카카오엔터테인먼트
89675386,거지 (Feat. YUNHWAY & Jhnovr & JUSTHIS),기리보이,정규,2019.12.02,랩/힙합,랩,린치핀뮤직㈜,카카오엔터테인먼트
86311323,너였다면,정승환,OST,2016.05.31,발라드,발라드,Stone Music Entertainment,지니뮤직
88562939,이 노래가 클럽에서 나온다면,우디 (Woody),싱글,2019.01.23,인디,인디 팝,인디안레이블,지니뮤직
82098518,너에게,성시경,OST,2013.11.01,발라드,발라드,서태지컴퍼니,지니뮤직
89435672,호랑이소굴 (Feat. Jvcki Wai),기리보이,싱글,2019.10.13,랩/힙합,랩,린치핀뮤직㈜,카카오엔터테인먼트
89391815,"그대의 밤, 나의 아침",브라운 아이드 소울 (Brown Eyed Soul),EP(미니),2019.09.30,알앤비/소울,알앤비,"인넥스트트렌드, 롱플레이뮤직",카카오엔터테인먼트
88725289,진심이 담긴 노래 (True Song),케이시 (Kassy),싱글,2019.03.28,발라드,발라드,넥스타엔터테인먼트,카카오엔터테인먼트
86468828,Closer (Feat. Halsey),The Chainsmokers,EP(미니),2016.11.04,팝,댄스 팝,Disruptor Records/Columbia,Sony Music
88674285,오늘 밤에,홍진영,정규,2019.03.08,성인가요,트로트,뮤직K,Various
88280580,Good Day (Feat. 팔로알토) (Prod. by 코드 쿤스트),pH-1 & Kid Milli & 루피 (Loopy),컴필레이션,2018.10.06,랩/힙합,랩,Stone Music Entertainment,지니뮤직
89254458,Horizon,강다니엘,EP(미니),2019.07.25,댄스/팝,댄스 팝,KONNECT ENTERTAINMENT,Sony Music
89254456,Color,강다니엘,EP(미니),2019.07.25,댄스/팝,댄스 팝,KONNECT ENTERTAINMENT,Sony Music
89690947,Sunset,Crush,정규,2016.09.02,팝,팝,CD Baby,케이디지털미디어
89690949,Ibiza,Crush,정규,2019.12.05,알앤비/소울,알앤비,피네이션,Dreamus
89671639,REMEDY (Feat. 청하 (CHUNG HA)),창모 (CHANGMO),정규,2019.11.29,랩/힙합,랩,앰비션뮤직,"지니뮤직, Stone Music Entertainment"
43366439,Must Have Love,SG워너비 ＆ 브라운아이드걸스,싱글,2006.11.16,알앤비/소울,알앤비,카카오엔터테인먼트,Dreamus
89690941,From Midnight To Sunrise,Crush,정규,2019.12.05,알앤비/소울,알앤비,피네이션,Dreamus
88324031,EX,Kiana Lede,EP(미니),2018.07.13,알앤비/소울,알앤비,Republic Records,유니버설뮤직코리아
88773175,Make It Right,방탄소년단,싱글,2019.10.18,랩/힙합,힙합,BIGHIT MUSIC,YG PLUS
89254455,Intro (Through the night),강다니엘,EP(미니),2019.07.25,댄스/팝,댄스 팝,KONNECT ENTERTAINMENT,Sony Music
89466146,LOVE ME,뉴이스트,EP(미니),2019.10.21,댄스/팝,댄스 팝,플레디스엔터테인먼트,YG PLUS
89374404,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야 (Ballad Ver.),사야 (SAya) & 재연,OST,2019.09.21,발라드,발라드,"Stone Music Entertainment, 삼화네트웍스","지니뮤직, Stone Music Entertainment"
89606315,합정역 5번 출구,유산슬,싱글,2019.11.16,성인가요,트로트,MBC,YG PLUS
87240368,비도 오고 그래서 (Feat. 신용재),헤이즈 (Heize),EP(미니),2017.06.26,랩/힙합,힙합,Stone Music Entertainment,지니뮤직
80847754,예술이야,싸이 (Psy),정규,2010.10.20,댄스/팝,댄스 팝,(주)YG엔터테인먼트,YG PLUS
89682401,360,박지훈,EP(미니),2019.12.04,댄스/팝,댄스 팝,마루기획㈜,NHN벅스
82147513,날 위한 이별,디아 (DIA),OST,2013.12.06,발라드,발라드,Stone Music Entertainment,지니뮤직
81356302,오르막길,윤종신 & 정인,정규,2013.01.03,발라드,발라드,미스틱89,Dreamus
81416035,남자도 우나요,다비치,싱글,2012.07.30,발라드,발라드,INS엔터테인먼트,카카오엔터테인먼트
88773178,Dionysus,방탄소년단,EP(미니),2019.04.12,랩/힙합,알앤비,BIGHIT MUSIC,YG PLUS
82926230,광화문에서 (At Gwanghwamun),규현 (KYUHYUN),EP(미니),2014.11.13,발라드,발라드,SM ENTERTAINMENT,Dreamus
85295998,스물셋,아이유 (IU),EP(미니),2015.10.23,댄스/팝,댄스 팝,카카오엔터테인먼트,카카오엔터테인먼트
80594719,로맨틱 겨울 (Feat. 김진호 of SG워너비),김진표 (JP),EP(미니),2009.12.17,랩/힙합,랩,뮤직팜,카카오엔터테인먼트
88599529,Talk (Feat. Disclosure),Khalid,싱글,2019.02.07,랩/힙합,알앤비,"Right Hand Music Group, LLC/RCA Records",Sony Music
57749806,기억을 걷는 시간,넬 (Nell),싱글,2008.06.03,락/메탈,모던 락,Stone Music Entertainment,지니뮤직
87101441,There's Nothing Holdin' Me Back,Shawn Mendes,정규,2017.04.21,팝,팝,Island Records,유니버설뮤직코리아
86229938,꿈처럼,벤,OST,2016.05.10,발라드,발라드,Stone Music Entertainment,지니뮤직
87709512,너 없는 시간들,다비치,정규,2018.01.25,발라드,발라드,"Stone Music Entertainment, B2M엔터테인먼트",지니뮤직
81305595,나를 사랑했던 사람아,허각,EP(미니),2012.04.03,발라드,발라드,에이큐브엔터테인먼트,카카오엔터테인먼트
81643339,하얀 설레임 (White Love),케이윌 & 소유 (씨스타) & 정민 (보이프렌드),싱글,2012.11.29,댄스/팝,댄스 팝,스타쉽엔터테인먼트,카카오엔터테인먼트
86083393,HandClap,Fitz & The Tantrums,정규,2017.07.24,팝,인디 팝,Elektra (NEK),워너뮤직코리아
80897957,좋은 날,아이유 (IU),EP(미니),2010.12.09,댄스/팝,팝,카카오엔터테인먼트,카카오엔터테인먼트
89694352,그게 우리의 마지막인 줄 알았다면 (With 성영주),새봄 (Saevom),싱글,2019.12.08,포크/어쿠스틱,발라드,어느새봄,포크라노스
88740321,Kill This Love,BLACKPINK,EP(미니),2019.04.05,댄스/팝,댄스 팝,(주)YG엔터테인먼트,YG PLUS
89480085,Lose You To Love Me,Selena Gomez,싱글,2019.10.23,팝,팝,Interscope Records,유니버설뮤직코리아
89570014,을 (Feat. BIG Naughty (서동현)),기리보이,싱글,2019.11.09,랩/힙합,힙합,린치핀뮤직㈜,카카오엔터테인먼트
88098432,Dance The Night Away,TWICE (트와이스),EP(미니),2018.07.09,댄스/팝,댄스 팝,JYP 엔터테인먼트,Dreamus
87403636,폰서트,10CM,정규,2017.09.01,인디,포크 팝,매직스트로베리 사운드,포크라노스
88860334,Painkiller,Ruel,싱글,2019.04.30,팝,팝,RCA Records Label,Sony Music
82123678,Last Christmas,Ariana Grande,싱글,2019.11.22,팝,팝,Sing2Music Productions Pty Ltd,FUGA
81175813,너랑 나,아이유 (IU),정규,2011.11.29,댄스/팝,발라드,카카오엔터테인먼트,카카오엔터테인먼트
81144659,Be My Baby,원더걸스,정규,2011.11.07,댄스/팝,댄스 팝,JYP 엔터테인먼트,Dreamus
86697873,Someday At Christmas (애플 크리스마스 광고 삽입곡),Stevie Wonder & Andra Day,EP(미니),2016.10.28,캐롤,소울 팝,"Warner Bros., Buskin",워너뮤직코리아
88697586,그건 아마 우리의 잘못은 아닐 거야,백예린 (Yerin Baek),EP(미니),2019.03.18,랩/힙합,알앤비,JYP 엔터테인먼트,Dreamus
88646493,사랑해서 그래,강민경 (다비치),EP(미니),2019.02.27,발라드,발라드,Stone Music Entertainment,지니뮤직
89209260,헤어질 걸 알아,폴킴,싱글,2019.07.11,알앤비/소울,알앤비,뉴런뮤직,카카오엔터테인먼트
88914149,돈 Call Me (Prod. by BRLLNT),염따,싱글,2019.05.10,랩/힙합,랩,YUMDDA,포크라노스
86743401,노력,박원,정규,2016.11.17,발라드,발라드,㈜메이크어스엔터테인먼트,카카오엔터테인먼트
87683188,Roller Coaster,청하,EP(미니),2018.01.17,댄스/팝,댄스 팝,MNH Entertainment,"지니뮤직, Stone Music Entertainment"
86294376,널 사랑하지 않아,어반자카파,EP(미니),2016.05.27,발라드,발라드,㈜메이크어스엔터테인먼트,카카오엔터테인먼트
87893782,What is Love?,TWICE (트와이스),EP(미니),2018.04.09,댄스/팝,댄스 팝,JYP 엔터테인먼트,Dreamus
80732305,2 Different Tears,원더걸스,싱글,2010.05.16,댄스/팝,댄스 팝,JYP 엔터테인먼트,Dreamus
86584415,내가 저지른 사랑,임창정,정규,2016.09.06,발라드,발라드,㈜엔에이취이엠쥐,Dreamus
87699632,You,멜로망스 (MeloMance),컴필레이션,2018.01.22,알앤비/소울,소울 팝,"주식회사 엠피엠지, JTBC",해피로봇레코드
87319767,All Of My Life,박원,EP(미니),2017.07.27,댄스/팝,발라드,㈜메이크어스엔터테인먼트,카카오엔터테인먼트
16168851,사랑은...향기를 남기고,테이 (Tei),정규,2004.01.05,댄스/팝,발라드,두리스타,지니뮤직
88528811,길 (Song by 아이유 & 헨리 & 조현아 & 양다일),지오디 (god),스페셜,2019.01.10,일렉트로닉,발라드,"iHQ, god",카카오엔터테인먼트
87950316,LATATA,(여자)아이들,EP(미니),2018.05.02,댄스/팝,댄스 팝,㈜큐브엔터테인먼트,카카오엔터테인먼트
75198507,My Man,다비치,EP(미니),2009.02.27,댄스/팝,댄스 팝,코어콘텐츠미디어,Dreamus
86819500,Beautiful,Crush,싱글,2020.03.01,랩/힙합,랩/힙합,㈜리웨이뮤직앤미디어,(주)피앤엠코리아
89095704,Honesty,Pink Sweat$,싱글,2019.11.08,알앤비/소울,알앤비,"Human Re Sources, LLC",워너뮤직코리아
88175088,한(一),(여자)아이들,싱글,2018.08.14,댄스/팝,댄스 팝,㈜큐브엔터테인먼트,카카오엔터테인먼트
87526820,idontwannabeyouanymore,Billie Eilish,EP(미니),2017.12.22,팝,팝,Darkroom,유니버설뮤직코리아
80594357,우리 사랑하게 됐어요.,가인 & 조권,싱글,2009.12.17,댄스/팝,댄스 팝,내가네트워크,카카오엔터테인먼트
81097099,안녕이라고 말하지마,다비치,EP(미니),2011.08.29,발라드,발라드,코어콘텐츠미디어,Dreamus
89608451,ROXANNE,Arizona Zervas,싱글,2019.10.10,랩/힙합,랩,Arizona Zervas,Sony Music
88909978,다섯 번째 계절 (SSFWL),오마이걸 (OH MY GIRL),정규,2019.05.08,댄스/팝,발라드,WM Entertainment,Sony Music
80355119,헤어지지 못하는 여자 떠나가지 못하는 남자 (Feat. 정인),리쌍 (Leessang),정규,2009.10.06,랩/힙합,랩,Stone Music Entertainment,Dreamus
81580745,"Officially Missing You, Too",긱스 & 소유 (SOYOU),싱글,2012.11.01,랩/힙합,팝랩,카카오엔터테인먼트,카카오엔터테인먼트
89696615,성탄절 장미 (Feat. 이바다),오반,싱글,2019.12.08,인디,인디 팝,로맨틱팩토리,카카오엔터테인먼트
89671935,반만,진민호,싱글,2019.11.30,발라드,발라드,반만 엔터테인먼트,오감엔터테인먼트
88355491,신용재,하은,싱글,2018.11.06,발라드,발라드,인디안레이블,지니뮤직
87931536,주지마,로꼬 & 화사 (Hwa Sa),컴필레이션,2018.04.21,발라드,발라드,"㈜알비더블유, KBS한국방송","지니뮤직, Stone Music Entertainment"
89696930,홀리후드 (Feat. pH-1),범키 & WELOVE,싱글,2019.12.08,알앤비/소울,알앤비,"브랜뉴뮤직, WELOVE CREATIVE TEAM",카카오엔터테인먼트
88588107,그대가 살아서,정동원,싱글,2019.02.02,인디,발라드,시애틀뮤직,워너뮤직코리아
70944638,Happy Together (해피투게더),박지헌 ＆ 강민경,싱글,2008.11.27,댄스/팝,댄스 팝,도토리뮤직,카카오엔터테인먼트
87101804,팔레트 (Feat. G-DRAGON),아이유 (IU),정규,2017.04.21,댄스/팝,발라드,"카카오엔터테인먼트, ㈜페이브엔터테인먼트",카카오엔터테인먼트
87413975,시차 (We Are) (Feat. 로꼬 & GRAY),우원재,싱글,2017.09.04,랩/힙합,힙합,AOMG,"지니뮤직, Stone Music Entertainment"
16108183,벌써 일년,브라운 아이즈,정규,2011.06.16,댄스/팝,팝,,케미컬레코드
87235670,좋니,윤종신,싱글,2017.06.22,발라드,발라드,미스틱엔터테인먼트,카카오엔터테인먼트
89669171,아퍼 (Band Ver.) (Feat. 영비 & YUNHWAY & Lil tachi & 한요한 & JUSTHIS & 스윙스),기리보이,싱글,2019.11.29,랩/힙합,힙합,린치핀뮤직㈜,카카오엔터테인먼트
16120527,다시,지오디 (god),정규,2001.11.12,댄스/팝,댄스 팝,아이에이치큐,카카오엔터테인먼트
40207122,그녀를 사랑해줘요,하동균,정규,2006.06.27,발라드,발라드,카카오엔터테인먼트,카카오엔터테인먼트
85902355,We Don't Talk Anymore (Feat. Selena Gomez),Charlie Puth,정규,2016.11.11,팝,팝,Artist Partner,워너뮤직코리아
88293633,친구로 지내자면서 (Prod.by 전태익),황인욱,싱글,2018.10.17,발라드,락 발라드,678 MUSIC,뮤직파운드
80783668,난 너에게,다비치,싱글,2010.07.29,발라드,발라드,넥스타엔터테인먼트,"지니뮤직, Stone Music Entertainment"
87101812,이름에게,아이유 (IU),정규,2017.04.21,댄스/팝,발라드,"카카오엔터테인먼트, ㈜페이브엔터테인먼트",카카오엔터테인먼트
89675404,이때다,기리보이,정규,2019.12.02,랩/힙합,랩,린치핀뮤직㈜,카카오엔터테인먼트
82145527,첫 눈,EXO,EP(미니),2013.12.09,댄스/팝,발라드,SM ENTERTAINMENT,Dreamus
89467818,9와 4분의 3 승강장에서 너를 기다려 (Run Away),투모로우바이투게더,정규,2019.10.21,댄스/팝,발라드,BIGHIT MUSIC,YG PLUS
86703039,11:11,태연 (TAEYEON),싱글,2016.11.01,발라드,발라드,SM ENTERTAINMENT,Dreamus
38955435,남자를 몰라,버즈 (Buzz),정규,2006.04.24,댄스/팝,발라드,㈜예전미디어,NHN벅스
81551019,저녁 하늘,에일리 (Ailee),EP(미니),2012.10.16,댄스/팝,댄스 팝,YMC엔터테인먼트,카카오엔터테인먼트
89633856,끝난 사이,보라미유,싱글,2019.11.24,인디,발라드,이들미디어,NHN벅스
89690943,Wonderlust (Feat. Band Wonderlust),Crush,정규,2019.12.05,알앤비/소울,알앤비,피네이션,Dreamus
87068197,사랑이 잘 (With 오혁),아이유 (IU),싱글,2017.04.07,댄스/팝,알앤비,"카카오엔터테인먼트, ㈜페이브엔터테인먼트",카카오엔터테인먼트
88106040,마치 우린 없었던 사이 (Prod. by 정키),다비치,싱글,2018.07.12,발라드,발라드,WAKEONE,지니뮤직
86550432,우주를 줄게,볼빨간사춘기,정규,2016.08.29,인디,인디 팝,쇼파르뮤직,NHN벅스
87466348,밤이 되니까,펀치 (Punch),싱글,2017.09.29,알앤비/소울,알앤비,냠냠엔터테인먼트,Various
89682406,이상해 (Strange),박지훈,EP(미니),2019.12.04,댄스/팝,댄스 팝,마루기획㈜,NHN벅스
80533800,다시 사랑 할 수 있을까 (Feat. 다비치),포맨 (4MEN),싱글,2009.11.03,알앤비/소울,알앤비,더바이브 엔터테인먼트,카카오엔터테인먼트
82566969,사랑이 지나가면,아이유 (IU),스페셜,2014.05.16,발라드,발라드,,카카오엔터테인먼트
80535938,그립고 그립고 그립다,케이윌 (K.Will),정규,2009.11.05,발라드,발라드,스타쉽엔터테인먼트,카카오엔터테인먼트
89466145,Call me back,뉴이스트,EP(미니),2019.10.21,댄스/팝,댄스 팝,플레디스엔터테인먼트,YG PLUS
89466149,밤새,뉴이스트,EP(미니),2019.10.21,댄스/팝,댄스 팝,플레디스엔터테인먼트,YG PLUS
89466148,Trust me,뉴이스트,EP(미니),2019.10.21,댄스/팝,댄스 팝,플레디스엔터테인먼트,YG PLUS
89466150,우리가 사랑했다면,뉴이스트,EP(미니),2019.10.21,댄스/팝,댄스 팝,플레디스엔터테인먼트,YG PLUS
89466147,ONE TWO THREE,뉴이스트,EP(미니),2019.10.21,댄스/팝,댄스 팝,플레디스엔터테인먼트,YG PLUS
89682400,I AM,박지훈,EP(미니),2019.12.04,댄스/팝,댄스 팝,마루기획㈜,NHN벅스
86163655,You Are My Everything,거미 (Gummy),OST,2016.03.10,발라드,발라드,"모스트콘텐츠, 뮤직앤뉴",뮤직앤뉴
89682405,Still Love U,박지훈,EP(미니),2019.12.04,댄스/팝,댄스 팝,마루기획㈜,NHN벅스
89682402,Whistle,박지훈,EP(미니),2019.12.04,댄스/팝,댄스 팝,마루기획㈜,NHN벅스
89682404,닻별,박지훈,EP(미니),2019.12.04,댄스/팝,댄스 팝,마루기획㈜,NHN벅스
89682403,Hurricane,박지훈,EP(미니),2019.12.04,댄스/팝,댄스 팝,마루기획㈜,NHN벅스
86855495,오랜 날 오랜 밤,AKMU (악뮤),정규,2017.01.03,포크/어쿠스틱,발라드,(주)YG엔터테인먼트,YG PLUS
88859670,BET BET,뉴이스트,EP(미니),2019.04.29,댄스/팝,댄스 팝,PLEDIS Entertainment,YG PLUS
82308407,My Destiny,린 (LYn),OST,2013.12.26,OST,TV 드라마,SBS콘텐츠허브,NHN벅스
81464348,우리 사랑 이대로,서인국 & 정은지,OST,2012.09.04,발라드,발라드,에이큐브엔터테인먼트,지니뮤직
80879716,죽어도 사랑해,거미 (Gummy),OST,2010.11.23,OST,TV 드라마,뮤직앤뉴,뮤직앤뉴
88859669,Segno,뉴이스트,EP(미니),2019.04.29,댄스/팝,댄스 팝,PLEDIS Entertainment,YG PLUS
89598604,열 밤 (Ten Nights),마마무(Mamamoo),정규,2019.11.14,댄스/팝,댄스 팝,㈜알비더블유,카카오엔터테인먼트
81213381,사랑합니다 (Special Edition),팀,싱글,2012.01.12,발라드,발라드,,Sony Music
87699631,I Love You,거미 (Gummy),OST,2017.06.19,발라드,발라드,래몽래인,3.14
88718855,L.O.V.E,박지훈,EP(미니),2019.03.26,댄스/팝,발라드,마루기획㈜,NHN벅스
88417558,흔한 이별,허각,싱글,2018.11.28,발라드,발라드,플랜에이 엔터테인먼트,카카오엔터테인먼트
52802787,Y,프리스타일,정규,2004.07.16,랩/힙합,힙합,노트뮤직,NHN벅스
86289256,자격지심 (Feat. 은하 of 여자친구),박경,싱글,2016.05.25,랩/힙합,랩,SEVEN SEASONS,"지니뮤직, Stone Music Entertainment"
88470430,첫눈에,헤이즈 (Heize),싱글,2018.12.14,알앤비/소울,알앤비,"Stone Music Entertainment, Studio blu",지니뮤직
87534357,"그때의 나, 그때의 우리",어반자카파,싱글,2017.11.08,댄스/팝,알앤비,㈜메이크어스엔터테인먼트,카카오엔터테인먼트
